quantity,value
bond_length,
rhf_energy,-1.2297792766554227
uhf_energy,-1.8663345840893852
fci_energy,-1.8663437074991551
n_fci_configs,36
n_configs_below_uhf,61
n_configs_reach_fci,Never
max_subspace_size,65
min_qsci_energy,-1.8663367657307648
energy_diff_to_fci,6.941768390333891e-06
chemical_accuracy_tol,0.0016
n_configs_chemacc_qsci,35
n_configs_chemacc_spin_symm,8
n_qubits,8
one_q_gates,109
two_q_gates,16
