subspace_size,qsci_energy,qsci_S2,spin_symm_energy,spin_symm_S2,fci_subspace_energy,mean_sample_number
1,-1.575616476701867,0.0,-1.575616476701867,0.0,-1.575616476701867,6.588649404386384
2,-1.575616476701867,8.175507423160182e-31,-1.575616476701867,8.175507423160182e-31,-1.647640847383805,8.790589213712952
3,-1.6119451785021275,2.0,-1.6119451785021275,2.0,-1.6527669810818646,8.790589213712952
4,-1.647640847383807,2.27025617393654e-27,-1.647640847383805,2.6921804320611404e-29,-1.7431945469626402,11.728421711557658
5,-1.657244117164756,1.871843701482296,-1.6572441171647565,1.8718437014822955,-1.8177413617122817,14.176399137940551
6,-1.7222918240955427,2.0000000000000004,-1.7222918240955405,2.000000000000001,-1.888838956657175,14.176399137940551
7,-1.722291824095541,2.0000000000000004,-1.7222918240955425,2.000000000000001,-1.889150093741888,18.829902563747325
8,-1.7222918240955376,1.9999999999999996,-1.722291824095541,2.0000000000000004,-1.88959295175886,18.829902563747325
9,-1.739894856309206,0.8923554131369673,-1.7536235505015787,0.8840337040108553,-1.8905998811690643,18.829902563747325
10,-1.798200455573595,1.5114084965765118,-1.7575564483387616,0.44439087455978205,-1.893140342760068,18.829902563747325
11,-1.7982004555735975,1.5114084965765135,-1.8008589758606535,2.1428319556302724,-1.8935950444783578,18.829902563747325
12,-1.7982004555735969,1.5114084965765118,-1.8400816452333726,6.0,-1.8957057519727207,18.829902563747325
13,-1.8447658092129426,1.550446355345323,-1.8400816452333697,6.000000000000002,-1.896145096960119,25.122893663448657
14,-1.8447658092129395,1.5504463553453234,-1.8400816452333666,6.000000000000001,-1.8964896888926788,25.122893663448657
15,-1.876226196071784,2.000000000000001,-1.846410481619876,-7.708244321200773e-18,-1.8971008726446699,30.502502134110518
16,-1.8790038845895993,1.5792890820246035,-1.8464104816198676,8.314964142221666e-18,-1.8975559210903725,40.51516450313732
17,-1.8793374174380322,1.5699086887133296,-1.8762261960717859,2.0000000000000004,-1.8976143299228916,40.51516450313732
18,-1.8795407300653337,1.5634233942416065,-1.893724050717657,8.391369165694272e-18,-1.8976545830127036,53.81455421260804
19,-1.880002863194211,1.5488704872083627,-1.8940748859239658,0.0007178078125062418,-1.8977536486075206,4405.922393156891
20,-1.8802332416862113,1.540499118226705,-1.8942861393409323,-1.4119781917454058e-17,-1.8977806459898747,4405.922393156891
21,-1.8802332416862102,1.5404991182267038,-1.8947550448660688,0.0013771788419922344,-1.897780645989873,5660.43710873084
22,-1.8802332416862115,1.540499118226705,-1.8949803267584762,-2.0452391030318933e-18,-1.8977806459898787,5660.43710873084
23,-1.8802332416862113,1.540499118226704,-1.8949803267584773,2.4807896430223445e-18,-1.8977806459898707,5878.390469518159
24,-1.8802332416862055,1.5404991182267045,-1.894980326758478,-1.1646025735288994e-18,-1.897780645989872,5878.390469518159
25,-1.8802332416862089,1.540499118226705,-1.8949803267584782,-6.002421950632958e-21,-1.8977806459898725,7552.166512272338
26,-1.8802332416862144,1.5404991182267052,-1.8949803267584815,-6.76841113260172e-18,-1.897780645989877,7552.166512272338
27,-1.8802332416862122,1.5404991182267038,-1.8949803267584728,-2.87026379303092e-18,-1.8977806459898787,9479.95720861996
28,-1.8818756880736858,2.000000000000001,-1.8949803267584748,7.293527654596002e-18,-1.8977806459898716,9479.95720861996
29,-1.8818756880736898,2.0000000000000004,-1.8949803267584777,-4.2036196501149704e-18,-1.8977806459898767,12179.22078159994
30,-1.8818756880736869,2.0000000000000004,-1.894980326758479,-1.351137210554849e-17,-1.89778064598987,12179.22078159994
31,-1.881875688073686,2.0,-1.8951135469179257,0.0004182520100255737,-1.89778064598987,12591.820307109418
32,-1.8818756880736915,2.0,-1.895188053984866,-1.416056602019984e-17,-1.8977806459898743,12591.820307109418
33,-1.8818756880736853,2.0000000000000004,-1.8953129478537722,0.0011772189945517893,-1.8977806459898738,16177.136266297968
34,-1.8851443507670878,0.8568408828770268,-1.8953406058706803,6.7130338476173074e-18,-1.8977806459898712,16177.136266297968
35,-1.8956018227731464,7.128376442809217e-18,-1.8956018227731415,-4.8409737706183766e-18,-1.8977806459898752,2946302.184723625
36,-1.8977806459898752,2.1682278373814296e-19,-1.8977806459898732,-1.5417772079801049e-18,-1.8977806459898787,4862991.835711635
