subspace_size,qsci_energy,qsci_S2,spin_symm_energy,spin_symm_S2,fci_subspace_energy,mean_sample_number
1,-1.4162558860651986,3.0,-1.4557534557474705,3.0,-2.3684212842799957,39.70491803278693
2,-1.4162558860651986,3.0,-1.5210749395727239,3.973145951681002,-2.412439241406234,39.70491803278693
3,-1.4771232215624839,2.296643311689426,-1.6163375925809655,4.993916057692169,-2.434466278620989,39.70491803278693
4,-1.48692477352134,1.0,-1.7156984815925993,6.000000000000001,-2.487184554974704,39.70491803278693
5,-1.4987000913028345,2.736094450609255,-1.7156984815925989,6.000000000000001,-2.533419815702634,55.04545454545458
6,-1.4992890271972794,2.7575382718428454,-1.715698481592599,6.000000000000002,-2.557031233610556,78.1290322580646
7,-1.5335929516116602,2.2643243462383826,-1.7156984815925986,6.000000000000001,-2.5980858084936673,80.7333333333334
8,-1.5335929516116602,2.264324346238382,-1.7156984815925989,6.0,-2.633821647659077,80.7333333333334
9,-1.5335929516116604,2.264324346238382,-1.715698481592599,6.000000000000001,-2.648570175915638,80.7333333333334
10,-1.5829056320571266,2.2817590265617858,-1.715698481592599,6.000000000000001,-2.6488808405717834,80.7333333333334
11,-1.7548473989921414,2.0062761684463313,-1.715698481592599,6.000000000000001,-2.649258693853688,80.7333333333334
12,-1.754847398992143,2.0062761684463317,-1.736771223996551,6.000000000000001,-2.659751317729228,80.7333333333334
13,-1.7557250330023293,2.011016950732945,-1.736887810784236,5.998370610131301,-2.6603461791240894,89.70370370370378
14,-1.7576553939864943,2.0107456786017894,-1.7371529869065012,5.993890459276513,-2.6892180068888716,89.70370370370378
15,-1.7576553939864943,2.010745678601789,-1.7384577532006626,5.961119394169682,-2.7168830145238596,89.70370370370378
16,-1.757655393986494,2.010745678601789,-1.7933078022732516,6.000000000000001,-2.717308868066617,89.70370370370378
17,-1.7576553939864943,2.010745678601789,-1.7933078022732527,6.0,-2.7178010595986866,89.70370370370378
18,-1.7588820631189355,2.011709528638806,-1.7937038657827922,5.997097308424079,-2.7354108019708923,100.91666666666676
19,-1.7588820631189352,2.0117095286388054,-1.7945342581151509,5.98917028681725,-2.7532537391135485,100.91666666666676
20,-1.7588820631189357,2.0117095286388063,-1.7960653564736238,5.9788661916462615,-2.7688042731063525,100.91666666666676
21,-1.7588820631189357,2.0117095286388067,-1.799702940393526,6.000000000000002,-2.784437307088581,100.91666666666676
22,-1.7589608979847215,2.0132534144576493,-1.7997029403935243,6.0,-2.792861465760513,100.91666666666676
23,-1.7589608979847218,2.0132534144576493,-1.7997029403935256,6.000000000000001,-2.7930092954198464,110.09090909090916
24,-1.7589608979847215,2.0132534144576493,-1.7997029403935252,6.000000000000002,-2.793173351850777,110.09090909090916
25,-1.7589608979847215,2.013253414457649,-1.799702940393525,6.0,-2.811079210586539,110.09090909090916
26,-1.7589608979847215,2.0132534144576497,-1.7997029403935252,6.000000000000002,-2.8292825635469034,121.10000000000014
27,-1.758960897984721,2.013253414457649,-1.7997029403935259,6.000000000000002,-2.8293156642640587,121.10000000000014
28,-1.7589608979847213,2.013253414457649,-1.7997029403935265,6.0,-2.829380393561203,121.10000000000014
29,-1.758960897984721,2.013253414457649,-1.817394460020354,6.000000000000002,-2.8294510828142907,121.10000000000014
30,-1.758960897984721,2.0132534144576493,-1.8173944600203542,6.0,-2.829497842015776,127.47368421052643
31,-1.7634723893627295,2.035381813302069,-1.817394460020354,6.000000000000001,-2.829541846167932,127.47368421052643
32,-1.7636120650065703,2.0350581430318355,-1.8173944600203542,6.000000000000003,-2.8295780755233015,134.55555555555569
33,-1.7787551285280416,3.3027804807686105,-1.8173944600203544,6.0,-2.829626455366488,134.55555555555569
34,-1.779371968235946,3.291463359377925,-1.8173944600203544,5.999999999999999,-2.8296669831029573,134.55555555555569
35,-1.7799393330221913,3.2832489043937603,-1.8173944600203544,6.0,-2.829722261894111,142.47058823529423
36,-1.779939333022191,3.2832489043937607,-1.8173944600203544,5.999999999999999,-2.8297819334236136,142.47058823529423
37,-1.7801710770880317,3.273649585570002,-1.8173944600203547,6.000000000000001,-2.829893600409869,142.47058823529423
38,-1.7801710770880326,3.2736495855700025,-1.8173944600203547,6.0,-2.830018955873894,142.47058823529423
39,-1.7801710770880328,3.2736495855700025,-1.8300479500928015,5.511076820991846,-2.8301553308682976,142.47058823529423
40,-1.780171077088033,3.2736495855700025,-1.9046226829866315,6.000000000000002,-2.830330236699648,142.47058823529423
41,-1.7801710770880328,3.273649585570003,-1.9046226829866315,6.0,-2.830379395849514,151.37500000000017
42,-1.7801710770880326,3.273649585570004,-1.9046226829866308,6.000000000000001,-2.8304329603410774,151.37500000000017
43,-1.780171077088033,3.273649585570001,-1.9046226829866315,6.0,-2.830585595465794,151.37500000000017
44,-1.780171077088032,3.2736495855700016,-1.9046226829866306,6.0,-2.8308231457728312,151.37500000000017
45,-1.786795605493073,2.580379477402169,-1.9046226829866313,6.000000000000001,-2.8308647975172727,151.37500000000017
46,-1.793881531738048,2.905417391486091,-1.9046226829866304,5.999999999999998,-2.8310031460547145,151.37500000000017
47,-1.7938815317380472,2.9054173914860906,-1.9046226829866317,6.000000000000001,-2.831158308706824,151.37500000000017
48,-1.8027831921643311,2.302895515606747,-1.9046226829866308,6.000000000000001,-2.831353371694822,151.37500000000017
49,-1.8027831921643311,2.302895515606754,-1.9046226829866315,6.0,-2.831577586472657,151.37500000000017
50,-1.8027831921643314,2.302895515606756,-1.9046226829866304,5.999999999999999,-2.8317032000075257,151.37500000000017
51,-1.8027831921643276,2.302895515606754,-1.904622682986631,6.0,-2.8317811771070946,151.37500000000017
52,-1.802783192164332,2.3028955156067563,-1.9046226829866362,5.999999999999999,-2.831909792640212,151.37500000000017
53,-1.8027831921643271,2.3028955156067514,-1.904628051248046,5.999963520201568,-2.831977114981339,161.4666666666668
54,-1.8027831921643291,2.3028955156067643,-1.904634760925,5.9999479138171905,-2.8320368436797376,161.4666666666668
55,-1.8251410757627258,2.2159462385417914,-1.9046347609250007,5.999947913817189,-2.832113216798752,161.4666666666668
56,-1.8251410757627264,2.21594623854179,-1.9046448830496934,5.999895011910436,-2.8321820105286677,161.4666666666668
57,-1.8251410757627295,2.215946238541791,-1.9046448830496956,5.999895011910437,-2.832305568597994,161.4666666666668
58,-1.8251410757627227,2.215946238541793,-1.9046587931074281,5.999841130069071,-2.8324037164291522,161.4666666666668
59,-1.8254319211686627,4.449573171145548,-1.9046587931074317,5.9998411300690675,-2.832521441983717,161.4666666666668
60,-1.8254319211686685,4.449573171145548,-1.9046587931074304,5.9998411300690675,-2.8326186686351376,161.4666666666668
61,-1.8254319211686703,4.449573171145551,-1.9046587931074337,5.999841130069067,-2.8327914937018495,161.4666666666668
62,-1.8254319211686698,4.44957317114555,-1.90468222141641,5.999783584437824,-2.833001406359506,161.4666666666668
