subspace_size,qsci_energy,qsci_S2,spin_symm_energy,spin_symm_S2,fci_subspace_energy,mean_sample_number
1,-2.3684212842799957,0.0,-2.3684212842799957,0.0,-2.3684212842799957,21.15450643776823
2,-2.3684212842799957,8.533228053870681e-30,-2.3684212842799957,8.533228053870681e-30,-2.412439241406242,23.249999999999986
3,-2.3737005720810167,1.9999999999999998,-2.3737005720810167,1.9999999999999998,-2.434466278620998,23.249999999999986
4,-2.412439241406242,3.135127736356425e-30,-2.412439241406242,3.135127736356425e-30,-2.487184554974708,30.806249999999988
5,-2.412439241406242,2.9902553035122503e-30,-2.412439241406242,5.491153968073637e-29,-2.5334198157026364,33.53061224489795
6,-2.4429895830719905,2.0000000000000004,-2.442989583071992,2.0000000000000004,-2.557031233610567,33.53061224489795
7,-2.4429895830719914,2.0,-2.4547686352925018,0.21531390917281706,-2.5980858084936775,38.81102362204723
8,-2.4605487307657348,1.959365341181199,-2.491646844263174,0.3456865839647097,-2.6338216476590888,38.81102362204723
9,-2.460548730765735,1.9593653411811998,-2.491698636918344,0.3257161305022388,-2.6485701759156437,38.81102362204723
10,-2.491001931374747,1.8960847226603241,-2.4917116102004306,0.34031255213139266,-2.6488808405717927,38.81102362204723
11,-2.491001931374744,1.8960847226603237,-2.491775687539671,0.28644444723306584,-2.6492586938537075,38.81102362204723
12,-2.491361476689965,1.1633197683131373,-2.4919151755998374,-1.2489626006863011e-17,-2.6597513177292322,38.81102362204723
13,-2.504778448494696,1.2492806950050717,-2.491915175599837,-3.918762789328245e-18,-2.6603461791240974,39.43199999999999
14,-2.513118433823,1.940068192526434,-2.4919151755998374,-5.958354674187137e-18,-2.689218006888879,39.43199999999999
15,-2.548534988851556,2.0,-2.5131184338229975,1.9400681925264343,-2.716883014523864,41.420168067226875
16,-2.548534988851555,2.0,-2.5485349888515563,2.0,-2.717308868066628,41.420168067226875
17,-2.564144377809725,1.9745963119873282,-2.548534988851557,2.000000000000001,-2.7178010595986977,46.942857142857136
18,-2.564144377809729,1.9745963119873275,-2.548534988851557,2.0000000000000004,-2.735410801970904,46.942857142857136
19,-2.583731709710213,2.000000000000001,-2.5498076076938734,1.8504742381874701,-2.7532537391135623,46.942857142857136
20,-2.5837317097102117,2.0000000000000004,-2.579706097564992,2.009714615883423,-2.768804273106357,46.942857142857136
21,-2.6044835955320984,1.7326254178311546,-2.580013300890305,1.7216739856695855,-2.7844373070885946,46.942857142857136
22,-2.604483595532098,1.7326254178311609,-2.584037082182891,5.185506715725938e-18,-2.792861465760523,46.942857142857136
23,-2.611938737284448,1.786358248834609,-2.5840370821828915,1.1149396820484982e-17,-2.793009295419858,59.38554216867467
24,-2.6119387372844485,1.7863582488346048,-2.5840370821828897,8.627706539903743e-18,-2.7931733518507786,59.38554216867467
25,-2.6139408515115288,2.014958984593849,-2.6188221893648937,4.777330535477538e-18,-2.8110792105865454,65.71999999999997
26,-2.6273485754834778,1.8587919550430052,-2.6188221893648924,-6.1848035986068014e-18,-2.8292825635469074,73.56716417910444
27,-2.6379691144665403,2.044941595987503,-2.618822189364894,4.777330535479905e-18,-2.8293156642640684,73.56716417910444
28,-2.6420895410570524,1.8378899085275764,-2.6188221893648924,-1.08661397684938e-17,-2.829380393561205,73.56716417910444
29,-2.657502117098854,1.9154904896117992,-2.618822189364894,5.8386943083199056e-18,-2.8294510828142974,73.56716417910444
30,-2.6575021170988533,1.9154904896118017,-2.618822189364893,-5.935836906743086e-18,-2.8294978420157904,73.56716417910444
