quantity,value
bond_length,
rhf_energy,-1.575616476701866
uhf_energy,-1.8783518378847512
fci_energy,-1.8977806459898732
n_fci_configs,20
n_configs_below_uhf,33
n_configs_reach_fci,Never
max_subspace_size,55
min_qsci_energy,-1.8820125782638526
energy_diff_to_fci,0.015768067726020574
chemical_accuracy_tol,0.0016
n_configs_chemacc_qsci,Never
n_configs_chemacc_spin_symm,Never
n_qubits,8
one_q_gates,111
two_q_gates,16
