quantity,value
bond_length,
rhf_energy,-1.8291374123526865
uhf_energy,-1.932738358145897
fci_energy,-1.9961503255188098
n_fci_configs,20
n_configs_below_uhf,16
n_configs_reach_fci,Never
max_subspace_size,58
min_qsci_energy,-1.9824129379766189
energy_diff_to_fci,0.013737387542190893
chemical_accuracy_tol,0.0016
n_configs_chemacc_qsci,Never
n_configs_chemacc_spin_symm,Never
n_qubits,8
one_q_gates,111
two_q_gates,16
