subspace_size,qsci_energy,fci_subspace_energy,mean_sample_number
1,-0.9557494651389874,-0.9557494651389874,1.7678710886096385
2,-0.9557494651389874,-1.015183373486212,6.2960112418598255
3,-0.9631396163155209,-1.0497564809410092,8.490503115705964
4,-0.9631396163155213,-1.0497564809410092,14.563181277094653
5,-1.024924318410137,-1.0497564809410078,30.23767027468723
6,-1.024924318410137,-1.0497564809410096,36.20952868614333
7,-1.0249243184101386,-1.0497564809410094,51.864614806241875
8,-1.0249243184101369,-1.0497564809410092,173.90245143367977
9,-1.0497564809410118,-1.0497564809410085,298.28302165922344
