quantity,value
bond_length,
rhf_energy,-1.2297792766554232
uhf_energy,-1.8663345840893844
fci_energy,-1.8663437074991582
n_fci_configs,36
n_configs_below_uhf,38
n_configs_reach_fci,Never
max_subspace_size,70
min_qsci_energy,-1.866343707499163
energy_diff_to_fci,-4.6629367034256575e-15
chemical_accuracy_tol,0.0016
n_configs_chemacc_qsci,38
n_configs_chemacc_spin_symm,11
n_qubits,8
one_q_gates,111
two_q_gates,16
