quantity,value
bond_length,
rhf_energy,-1.2297792766554225
uhf_energy,-1.8663345840893857
fci_energy,-1.8663437074991565
n_fci_configs,36
n_configs_below_uhf,47
n_configs_reach_fci,Never
max_subspace_size,67
min_qsci_energy,-1.8663367657307681
energy_diff_to_fci,6.94176838833549e-06
chemical_accuracy_tol,0.0016
n_configs_chemacc_qsci,14
n_configs_chemacc_spin_symm,9
n_qubits,8
one_q_gates,108
two_q_gates,16
