quantity,value
bond_length,
rhf_energy,-1.575616476701867
uhf_energy,-1.8783518378847512
fci_energy,-1.897780645989874
n_fci_configs,20
n_configs_below_uhf,16
n_configs_reach_fci,Never
max_subspace_size,33
min_qsci_energy,-1.8818756880736873
energy_diff_to_fci,0.015904957916186735
chemical_accuracy_tol,0.0016
n_configs_chemacc_qsci,Never
n_configs_chemacc_spin_symm,Never
n_qubits,8
one_q_gates,109
two_q_gates,16
