subspace_size,qsci_energy,qsci_S2,spin_symm_energy,spin_symm_S2,fci_subspace_energy,mean_sample_number
1,-2.368421284279984,0.0,-2.368421284279984,0.0,-2.368421284279984,54.34782608695608
2,-2.368421284279984,2.4360064067037494e-30,-2.368421284279984,2.436006406703706e-30,-2.4124392414061995,68.0272108843532
3,-2.373700572080958,1.9999999999999998,-2.373700572080958,1.9999999999999998,-2.434466278620962,68.0272108843532
4,-2.4124392414061995,8.988471579581391e-31,-2.4124392414061995,8.988471579581361e-31,-2.487184554974675,86.58008658008589
5,-2.4124392414061995,1.0508523355728578e-28,-2.4124392414061995,1.0508523355730056e-28,-2.533419815702608,87.71929824561332
6,-2.442989583071961,2.0,-2.4429895830719612,2.0,-2.557031233610525,87.71929824561332
7,-2.442989583071964,2.0000000000000004,-2.442989583071963,2.0,-2.598085808493645,89.68609865470782
8,-2.452246305845767,0.08297150337069902,-2.4433698568056395,0.052230951613981676,-2.633821647659057,109.2896174863379
9,-2.4689666708998868,0.1505393582674051,-2.4892394942137215,0.18773124158030985,-2.648570175915611,109.2896174863379
10,-2.4965620389138703,0.6369596621600806,-2.4968118404632396,0.11572756925715957,-2.6488808405717656,109.2896174863379
11,-2.49656203891387,0.6369596621600799,-2.50443321173123,0.15924431472121436,-2.6492586938536804,109.2896174863379
12,-2.503343490077733,0.644277418585909,-2.534121627208,0.23354328216377152,-2.6597513177292122,109.2896174863379
13,-2.5033434900777336,0.6442774185859103,-2.536637105951984,-4.809841086793753e-18,-2.6603461791240735,109.2896174863379
14,-2.503343490077734,0.6442774185859083,-2.536637105951984,9.68326761158792e-29,-2.689218006888861,141.84397163120457
15,-2.520010516776389,0.6729806809715769,-2.536637105951983,-1.5321803206915308e-19,-2.7168830145238454,141.84397163120457
16,-2.539504499130485,0.8919035978241168,-2.544483290706298,0.07576199601012372,-2.7173088680666053,145.98540145985285
17,-2.5756385620353797,1.4179164869076435,-2.559401984696975,0.06564023158187686,-2.7178010595986617,145.98540145985285
18,-2.5756385620353797,1.4179164869076473,-2.563089482475797,0.021923677805590014,-2.735410801970874,145.98540145985285
19,-2.5756385620353797,1.4179164869076468,-2.566932001324625,0.11719976217940602,-2.7532537391135277,145.98540145985285
20,-2.5756385620353797,1.4179164869076442,-2.5780652913618174,0.07412015025141999,-2.7688042731063316,145.98540145985285
21,-2.5756385620353788,1.41791648690764,-2.579377502420586,-4.184189096328856e-18,-2.784437307088565,145.98540145985285
22,-2.5966033978172485,1.5264387378830282,-2.5793775024205856,-7.902429433777419e-18,-2.792861465760511,149.25373134328234
23,-2.6068940968523977,1.5444127078463759,-2.5793775024205843,1.072276003975578e-18,-2.7930092954198384,149.25373134328234
24,-2.606894096852396,1.5444127078463739,-2.579377502420587,-2.639870368479841e-18,-2.793173351850763,150.37593984962288
25,-2.6294190445046244,1.7866110523740322,-2.579377502420586,9.266927779930065e-28,-2.8110792105865277,150.37593984962288
26,-2.6434365682923393,1.9412690668408747,-2.579377502420586,9.880743173181818e-18,-2.82928256354689,150.37593984962288
27,-2.643436568292338,1.9412690668408752,-2.58852418815653,0.24175568001030776,-2.829315664264045,150.37593984962288
28,-2.643436568292338,1.9412690668408783,-2.5885241881565317,0.24175568001029327,-2.8293803935611845,150.37593984962288
29,-2.646923740240199,2.009453487108724,-2.61149699298453,0.8652165559003734,-2.829451082814276,150.37593984962288
30,-2.6470603116067775,2.009398342609568,-2.611496992984528,0.8652165559003967,-2.8294978420157633,150.37593984962288
31,-2.6594119019075944,2.0500963615807377,-2.611496992984528,0.8652165559003842,-2.8295418461679134,150.37593984962288
32,-2.6595480031267646,2.050011932969173,-2.6349247413581116,1.2867898167308136,-2.829578075523296,150.37593984962288
33,-2.661609343043084,1.9078239777089945,-2.6349247413581134,1.2867898167308154,-2.829626455366464,150.37593984962288
34,-2.661609343043086,1.9078239777089858,-2.6349247413581125,1.2867898167308207,-2.8296669831029333,150.37593984962288
35,-2.6678319654741953,1.9360300680799023,-2.6349247413581134,1.2867898167308536,-2.8297222618941036,150.37593984962288
36,-2.667831965474194,1.936030068079905,-2.6349247413581134,1.2867898167308267,-2.829781933423599,150.37593984962288
37,-2.6841541302641843,2.1046067143689218,-2.634924741358114,1.2867898167308236,-2.8298936004098647,150.37593984962288
38,-2.6902420624602277,2.1288888885225665,-2.6349247413581125,1.286789816730836,-2.830018955873873,150.37593984962288
39,-2.6902420624602295,2.1288888885225705,-2.634924741358112,1.2867898167308223,-2.8301553308682896,150.37593984962288
40,-2.7049948771480894,2.0930690459723706,-2.6349247413581143,1.2867898167308154,-2.830330236699631,150.37593984962288
41,-2.7053734331476145,2.0422403397012987,-2.6418987682183577,0.3584865781403563,-2.8303793958495027,150.37593984962288
42,-2.7053734331476162,2.042240339701296,-2.641898768218356,0.35848657814036883,-2.830432960341079,150.37593984962288
43,-2.7053734331476145,2.042240339701302,-2.6418987682183555,0.35848657814036583,-2.830585595465788,150.37593984962288
44,-2.7053734331476145,2.0422403397012965,-2.6418987682183563,0.3584865781403457,-2.830823145772833,150.37593984962288
45,-2.714485152802559,2.0270244511799884,-2.6607254440312813,10.917315831934182,-2.830864797517257,150.37593984962288
46,-2.714506422801833,2.0269928253678025,-2.6607254440312844,10.917315831934165,-2.8310031460547167,150.37593984962288
47,-2.71450642280183,2.0269928253678007,-2.7112411826209817,11.421370271421747,-2.831158308706801,150.37593984962288
48,-2.7145138381087457,2.027313226346543,-2.71124118262098,11.421370271421758,-2.831353371694803,150.37593984962288
