subspace_size,qsci_energy,qsci_S2,spin_symm_energy,spin_symm_S2,fci_subspace_energy,mean_sample_number
1,-1.8291374123526856,0.0,-1.8291374123526856,0.0,-1.8291374123526856,6.589785831960461
2,-1.8291374123526856,1.7817809979404104e-32,-1.8291374123526856,1.7817809979404104e-32,-1.8735208475530294,10.37344398340249
3,-1.8291374123526856,0.0,-1.8291374123526856,0.0,-1.9079657757286945,10.37344398340249
4,-1.8735208475530292,1.0088741430883615e-33,-1.8735208475530292,1.0088741430883615e-33,-1.9414573882514028,12.99545159194282
5,-1.8735208475530292,2.7326502796851057e-30,-1.8735208475530292,2.7326502796851057e-30,-1.9664265317155678,33.840947546531304
6,-1.8735208475530294,2.3572914675733585e-30,-1.8735208475530294,1.112130087018927e-31,-1.968155310170229,33.840947546531304
7,-1.8735208475530292,4.659553466690917e-30,-1.8735208475530292,2.563382648136409e-30,-1.9702561563285301,41.75365344467642
8,-1.8873515616144199,0.037228424817387466,-1.8735208475530294,8.446319474796392e-31,-1.9809173024867246,41.75365344467642
9,-1.8879163760364355,0.036433079649147895,-1.8873515616144196,0.03722842481738749,-1.986007195928402,47.61904761904763
10,-1.8879163760364355,0.0364330796491479,-1.8955387710182228,0.10645331394288646,-1.9920115342831515,47.61904761904763
11,-1.8879163760364357,0.036433079649148103,-1.914031637109791,0.22569528329335198,-1.9931659418249867,47.61904761904763
12,-1.887916376036436,0.03643307964914788,-1.9270655265657985,0.06948258981229191,-1.9949932061673246,47.61904761904763
13,-1.8879163760364357,0.03643307964914821,-1.946189273366238,0.03021692220268666,-1.9953000176797564,47.61904761904763
14,-1.9011566306390333,0.07003372769573696,-1.9485463119956197,-6.584031056546249e-18,-1.9955583922297024,47.61904761904763
15,-1.9014447822992122,0.06883941089721984,-1.9488487214443564,0.0007582948204356861,-1.99587473891418,50.63291139240507
16,-1.9018584529372857,0.06638737391391909,-1.9490287569233489,9.330006046205052e-19,-1.996131193733774,50.63291139240507
17,-1.9018584529372857,0.06638737391391905,-1.9490287569233486,9.330006046175223e-19,-1.9961417629283225,51.81347150259068
18,-1.902122097715094,0.06294591033254943,-1.9490287569233486,1.3791557259385506e-18,-1.9961490310003132,52.631578947368425
19,-1.902122097715094,0.06294591033254929,-1.9490287569233486,-4.178157539775858e-18,-1.9961498666085753,52.631578947368425
20,-1.9158586896531993,0.10107860816051706,-1.9494928671178273,0.001402332190704026,-1.996150325518808,69.93006993006993
21,-1.9158586896531993,0.10107860816051689,-1.9497330963310264,3.180925211755082e-18,-1.9961503255188118,69.93006993006993
22,-1.9332844945589114,0.04425982966071196,-1.9497330963310264,3.180925211755082e-18,-1.9961503255188084,74.6268656716418
23,-1.9332844945589114,0.04425982966071195,-1.9497330963310264,3.1809252117550697e-18,-1.996150325518808,96.61835748792271
24,-1.9376175289612751,0.07953681636334858,-1.955653954463732,-4.133733001015913e-18,-1.996150325518808,97.56097560975607
25,-1.9376175289612751,0.07953681636334894,-1.9556539544637317,4.13373300102109e-18,-1.9961503255188062,99.009900990099
26,-1.9376175289612751,0.07953681636334886,-1.9556539544637317,4.1337330010222735e-18,-1.9961503255188195,109.28961748633877
27,-1.943369266625778,0.16559056089106278,-1.9556539544637317,-4.133733001016505e-18,-1.9961503255188071,124.22360248447205
28,-1.9556539544637317,-4.13373300101865e-18,-1.9556539544637317,-4.133733001016653e-18,-1.9961503255188071,124.22360248447205
29,-1.9556539544637317,1.0230539864584997e-30,-1.9556539544637317,2.8842726847143244e-30,-1.9961503255188098,124.22360248447205
30,-1.9556539544637317,-2.701087449364178e-18,-1.9556539544637317,4.1337330010226186e-18,-1.9961503255188118,126.58227848101265
31,-1.9640777457529404,-4.085861613013711e-18,-1.9556539544637317,4.1337330010226186e-18,-1.9961503255188064,141.8439716312057
32,-1.9640777457529404,-3.3212463620938265e-18,-1.9556539544637317,-1.432645551648358e-18,-1.9961503255188158,152.67175572519082
33,-1.9640777457529404,3.254051234036674e-30,-1.9556539544637317,-4.1337330010171705e-18,-1.996150325518816,152.67175572519082
34,-1.9640777457529404,3.42661455705377e-30,-1.9640777457529404,-7.646152509180851e-19,-1.9961503255187993,156.25
35,-1.9818239165457943,-7.505824174645512e-18,-1.9640777457529404,1.8488927466117464e-30,-1.996150325518806,161.29032258064515
36,-1.9818239165457943,2.465190328815662e-30,-1.9640777457529404,-7.646152509180851e-19,-1.9961503255188093,168.06722689075627
37,-1.9818239165457943,4.523406076549061e-18,-1.9640777457529404,-7.64615250918159e-19,-1.9961503255188129,168.06722689075627
38,-1.9818239165457943,2.465190328815662e-30,-1.9640777457529404,1.7995889400354332e-30,-1.996150325518814,168.06722689075627
39,-1.9818239165457943,1.4414301196580643e-18,-1.9640777457529404,1.8242408433235898e-30,-1.9961503255188093,176.9911504424779
40,-1.9818239165457943,1.4414301196580643e-18,-1.9640777457529404,1.8242408433235898e-30,-1.996150325518817,176.9911504424779
41,-1.9818239165457943,1.5409879784478527e-18,-1.9640777457529404,-7.407107975109978e-18,-1.9961503255188062,176.9911504424779
42,-1.9818239165457943,7.505824174650122e-18,-1.9818239165457943,-7.505824174647139e-18,-1.9961503255188093,178.57142857142856
43,-1.9818239165457943,1.2818989709841442e-30,-1.9818239165457943,2.9824180981017754e-18,-1.99615032551881,188.67924528301887
44,-1.9818239165457943,-4.523406076545117e-18,-1.9818239165457943,-4.523406076545955e-18,-1.996150325518808,200.0
45,-1.9818239165457943,-2.982418098099754e-18,-1.9818239165457943,-2.9824180981005182e-18,-1.9961503255188047,202.020202020202
46,-1.9818239165457943,-4.52340607654418e-18,-1.9818239165457943,-2.9824180981005182e-18,-1.9961503255188153,206.18556701030928
47,-1.9818239165457943,4.5234060765489625e-18,-1.9818239165457943,-4.523406076545955e-18,-1.9961503255188018,217.3913043478261
48,-1.9818239165457943,-5.96483619620005e-18,-1.9818239165457943,-2.9824180981004935e-18,-1.9961503255188084,217.3913043478261
49,-1.9818239165457943,-7.505824174640138e-18,-1.9818239165457943,6.162975822039155e-31,-1.9961503255188036,217.3913043478261
50,-1.9818239165457943,-4.523406076539102e-18,-1.9818239165457943,6.162975822039155e-31,-1.996150325518806,222.2222222222222
51,-1.9818239165457983,6.096723831952234e-30,-1.9818239165457994,-7.67437022672041e-19,-1.99615032551881,227.27272727272725
