subspace_size,qsci_energy,qsci_S2,spin_symm_energy,spin_symm_S2,fci_subspace_energy,mean_sample_number
1,-1.3533410919322062,0.0,-1.3533410919322062,0.0,-1.575616476701867,19.723865877712022
2,-1.6476408473837978,0.0,-1.6476408473837978,0.0,-1.6476408473837978,21.141649048625784
3,-1.6476408473837982,4.6061461996378296e-32,-1.6476408473837982,4.6061461996378296e-32,-1.6527669810818573,22.026431718061662
4,-1.6806619718279991,0.1370993940051018,-1.6476408473837978,4.1843554728338317e-57,-1.7431945469626369,22.026431718061662
5,-1.6806619718279987,0.1370993940051018,-1.6617720254390014,0.08133583910528332,-1.817741361712276,24.906600249065992
6,-1.7097057240252513,0.23005318645457926,-1.7116982457449703,0.5385131748793839,-1.888838956657178,24.906600249065992
7,-1.709705724025251,0.23005318645457892,-1.7380220606452563,0.13031563034193264,-1.8891500937418872,24.906600249065992
8,-1.7097057240252513,0.2300531864545792,-1.7895140688552584,0.5839045087420875,-1.889592951758866,24.906600249065992
9,-1.7097057240252511,0.23005318645457856,-1.7915959947677937,1.043528217207995,-1.8905998811690643,24.906600249065992
10,-1.7237217553219484,2.0000000000000004,-1.8400816452333695,6.000000000000002,-1.8931403427600701,24.906600249065992
11,-1.7385643372006996,0.2416715988147362,-1.8400816452333695,6.0,-1.893595044478362,35.398230088495566
12,-1.7919499379028214,0.9312567730517978,-1.8400816452333681,6.0,-1.8957057519727232,35.398230088495566
13,-1.7919499379028205,0.9312567730517973,-1.8400816452333681,6.000000000000003,-1.8961450969601217,37.87878787878786
14,-1.795597291423203,0.9158198605555579,-1.8400816452333681,5.999999999999998,-1.8964896888926828,37.87878787878786
15,-1.795597291423203,0.9158198605555591,-1.8464104816198694,3.2910290889689086e-30,-1.8971008726446712,42.9184549356223
16,-1.795597291423203,0.9158198605555591,-1.8464104816198692,4.996119853289612e-18,-1.8975559210903754,49.26108374384234
17,-1.7955972914232028,0.9158198605555583,-1.8464104816198692,-1.6967068431445239e-18,-1.8976143299228894,49.26108374384234
