quantity,value
bond_length,
rhf_energy,-1.5756164767018674
uhf_energy,-1.878351837884754
fci_energy,-1.8977806459898736
n_fci_configs,20
n_configs_below_uhf,32
n_configs_reach_fci,Never
max_subspace_size,36
min_qsci_energy,-1.8977806459898745
energy_diff_to_fci,-8.881784197001252e-16
chemical_accuracy_tol,0.0016
n_configs_chemacc_qsci,36
n_configs_chemacc_spin_symm,36
n_qubits,8
one_q_gates,106
two_q_gates,16
