subspace_size,qsci_energy,qsci_S2,spin_symm_energy,spin_symm_S2,fci_subspace_energy,mean_sample_number
1,-1.170329772549261,1.0,-1.1703297725492614,1.0,-1.2297792766554245,14.577259475218654
2,-1.1827708278677351,3.624094508490057e-13,-1.357982401000378,2.0,-1.2297792766554245,14.577259475218654
3,-1.3589980399242827,0.9356120137297976,-1.3579824010003778,2.0,-1.4239952069958877,15.060240963855412
4,-1.3589980399242831,0.9356120137297954,-1.3596210024048017,1.131809428442586,-1.5132683906445106,15.797788309636642
5,-1.424094279358219,0.9999999999999978,-1.3605483904401472,2.9101085166279694,-1.731227427584478,15.797788309636642
6,-1.424094279358234,1.00000000000409,-1.528212217429945,3.9918318143934695,-1.8663358473960643,15.797788309636642
7,-1.5183609533138722,1.5022156826655628,-1.634899477684367,4.425271132094993,-1.8663358474551999,15.797788309636642
8,-1.5183610332069661,1.495546656489804,-1.7490543647519705,5.167899160803403,-1.866335847545377,15.797788309636642
9,-1.5950140346943158,1.4252225256604476,-1.8663187811355395,6.000000000000002,-1.8663358478720693,15.797788309636642
10,-1.6965433018744245,1.690897345911313,-1.8663187811355408,6.000000000000003,-1.8663359357530724,15.87301587301587
11,-1.774583371975285,1.8662221261375485,-1.8663187811355395,6.000000000000002,-1.8663359359017115,15.87301587301587
12,-1.774583371975284,1.8662221261375485,-1.8663187811355408,6.0,-1.866338026318222,16.474464579901145
13,-1.774583371975286,1.866222126137548,-1.8663187811355377,6.0,-1.8663388354207486,16.474464579901145
14,-1.776718671925221,2.3718233246003813,-1.8663187811355386,6.0,-1.866339444472777,17.39130434782608
15,-1.8656607747578826,2.001840670817568,-1.86631878113554,6.0,-1.8663413881792126,18.86792452830188
16,-1.8656607747578822,2.001840670817571,-1.8663187811355388,6.000000000000002,-1.8663429738311652,18.86792452830188
17,-1.8656607747578802,2.001840670817571,-1.8663187811355388,6.0,-1.8663429889291585,20.283975659229203
18,-1.8656607747578817,2.0018406708175713,-1.8663187811355373,6.0000000000000036,-1.8663430008415796,21.05263157894736
19,-1.86566077475788,2.001840670817569,-1.8663187811355377,6.0,-1.8663437063378794,208.33333333333323
20,-1.86566077475788,2.0018406708175687,-1.866318781135538,5.999999999999999,-1.8663437074991636,222.22222222222211
21,-1.8656607747578817,2.0018406708175682,-1.8663187811355377,6.0,-1.8663437074991593,222.22222222222211
22,-1.8656607747578808,2.001840670817569,-1.8663187811355384,6.0,-1.8663437074991611,222.22222222222211
23,-1.8656607747578795,2.0018406708175682,-1.8663187811355382,6.0000000000000036,-1.866343707499166,243.90243902439013
24,-1.8656607747578806,2.0018406708175696,-1.866318781135538,6.000000000000001,-1.8663437074991611,243.90243902439013
25,-1.86566077475788,2.001840670817569,-1.866318781135538,6.0,-1.8663437074991585,243.90243902439013
26,-1.8656607747578804,2.0018406708175682,-1.866318781135538,6.000000000000002,-1.866343707499159,294.1176470588234
27,-1.8656607747578795,2.0018406708175704,-1.8663187811355384,6.000000000000002,-1.8663437074991618,303.0303030303029
28,-1.8656607747578795,2.001840670817571,-1.8663187811355375,6.000000000000001,-1.8663437074991645,357.142857142857
29,-1.8656607747578802,2.0018406708175718,-1.8663187811355377,6.000000000000001,-1.8663437074991645,399.9999999999997
30,-1.8656607747578802,2.0018406708175718,-1.8663187811355384,5.999999999999999,-1.866343707499164,454.5454545454543
31,-1.8656607747578802,2.0018406708175718,-1.8663187811355377,6.000000000000002,-1.866343707499164,454.5454545454543
32,-1.8656607747578802,2.0018406708175718,-1.8663187811355377,6.000000000000002,-1.866343707499161,454.5454545454543
33,-1.865660774757881,2.001840670817571,-1.8663187811355386,5.999999999999999,-1.866343707499161,499.9999999999999
34,-1.865660774757881,2.001840670817571,-1.8663187811355386,5.999999999999999,-1.8663437074991645,499.9999999999999
35,-1.865660774757881,2.001840670817571,-1.8663187811355386,5.999999999999999,-1.8663437074991664,499.9999999999999
36,-1.865660774757881,2.001840670817571,-1.8663187811355386,5.999999999999999,-1.8663437074991625,499.9999999999999
37,-1.865660774757881,2.001840670817571,-1.8663187811355386,5.999999999999999,-1.8663437074991596,499.9999999999999
38,-1.865660774757881,2.001840670817571,-1.8663187811355386,5.999999999999999,-1.8663437074991642,526.315789473684
39,-1.865660774757881,2.001840670817571,-1.8663187811355386,5.999999999999999,-1.8663437074991627,526.315789473684
